capture_id,capture_date_local,capture_time_local,subject_id,subject_id,image_basename,image_rank_in_capture,subject_id,subject_id,question__species,kingdom,phylum,class,order,family,genus,species,common_name
KAR_S1#B02#1#88,2017-12-10,06:55:22,28801857,28801857,KAR_S1_B02_R1_IMAG0220.JPG,3,28801857,28801857,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#89,2017-12-10,06:56:32,28801860,28801860,KAR_S1_B02_R1_IMAG0221.JPG,1,28801860,28801860,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#89,2017-12-10,06:56:32,28801860,28801860,KAR_S1_B02_R1_IMAG0222.JPG,2,28801860,28801860,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#89,2017-12-10,06:56:32,28801860,28801860,KAR_S1_B02_R1_IMAG0223.JPG,3,28801860,28801860,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#90,2017-12-10,06:58:31,28801864,28801864,KAR_S1_B02_R1_IMAG0224.JPG,1,28801864,28801864,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#90,2017-12-10,06:58:31,28801864,28801864,KAR_S1_B02_R1_IMAG0225.JPG,2,28801864,28801864,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#90,2017-12-10,06:58:31,28801864,28801864,KAR_S1_B02_R1_IMAG0226.JPG,3,28801864,28801864,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#91,2017-12-10,06:59:44,28801867,28801867,KAR_S1_B02_R1_IMAG0227.JPG,1,28801867,28801867,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#91,2017-12-10,06:59:44,28801867,28801867,KAR_S1_B02_R1_IMAG0228.JPG,2,28801867,28801867,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#91,2017-12-10,06:59:44,28801867,28801867,KAR_S1_B02_R1_IMAG0229.JPG,3,28801867,28801867,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#92,2017-12-10,07:00:54,28801872,28801872,KAR_S1_B02_R1_IMAG0230.JPG,1,28801872,28801872,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#92,2017-12-10,07:00:54,28801872,28801872,KAR_S1_B02_R1_IMAG0231.JPG,2,28801872,28801872,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#92,2017-12-10,07:00:54,28801872,28801872,KAR_S1_B02_R1_IMAG0232.JPG,3,28801872,28801872,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#93,2017-12-10,07:06:01,28801875,28801875,KAR_S1_B02_R1_IMAG0233.JPG,1,28801875,28801875,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#93,2017-12-10,07:06:01,28801875,28801875,KAR_S1_B02_R1_IMAG0234.JPG,2,28801875,28801875,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#93,2017-12-10,07:06:01,28801875,28801875,KAR_S1_B02_R1_IMAG0235.JPG,3,28801875,28801875,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#94,2017-12-10,11:31:31,28801876,28801876,KAR_S1_B02_R1_IMAG0236.JPG,1,28801876,28801876,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#94,2017-12-10,11:31:31,28801876,28801876,KAR_S1_B02_R1_IMAG0237.JPG,2,28801876,28801876,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#94,2017-12-10,11:31:31,28801876,28801876,KAR_S1_B02_R1_IMAG0238.JPG,3,28801876,28801876,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#95,2017-12-10,11:36:58,28801878,28801878,KAR_S1_B02_R1_IMAG0239.JPG,1,28801878,28801878,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#95,2017-12-10,11:36:58,28801878,28801878,KAR_S1_B02_R1_IMAG0240.JPG,2,28801878,28801878,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#95,2017-12-10,11:36:58,28801878,28801878,KAR_S1_B02_R1_IMAG0241.JPG,3,28801878,28801878,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#96,2017-12-10,13:00:07,28801882,28801882,KAR_S1_B02_R1_IMAG0242.JPG,1,28801882,28801882,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#96,2017-12-10,13:00:07,28801882,28801882,KAR_S1_B02_R1_IMAG0243.JPG,2,28801882,28801882,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#96,2017-12-10,13:00:07,28801882,28801882,KAR_S1_B02_R1_IMAG0244.JPG,3,28801882,28801882,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#97,2017-12-10,13:31:01,28801886,28801886,KAR_S1_B02_R1_IMAG0245.JPG,1,28801886,28801886,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#97,2017-12-10,13:31:01,28801886,28801886,KAR_S1_B02_R1_IMAG0246.JPG,2,28801886,28801886,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#97,2017-12-10,13:31:01,28801886,28801886,KAR_S1_B02_R1_IMAG0247.JPG,3,28801886,28801886,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#99,2017-12-10,13:54:46,28801893,28801893,KAR_S1_B02_R1_IMAG0251.JPG,1,28801893,28801893,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#99,2017-12-10,13:54:46,28801893,28801893,KAR_S1_B02_R1_IMAG0252.JPG,2,28801893,28801893,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#99,2017-12-10,13:54:46,28801893,28801893,KAR_S1_B02_R1_IMAG0253.JPG,3,28801893,28801893,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#100,2017-12-10,13:56:18,28801897,28801897,KAR_S1_B02_R1_IMAG0254.JPG,1,28801897,28801897,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#100,2017-12-10,13:56:18,28801897,28801897,KAR_S1_B02_R1_IMAG0255.JPG,2,28801897,28801897,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#100,2017-12-10,13:56:18,28801897,28801897,KAR_S1_B02_R1_IMAG0256.JPG,3,28801897,28801897,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#102,2017-12-11,18:55:58,28801905,28801905,KAR_S1_B02_R1_IMAG0260.JPG,1,28801905,28801905,ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,struthio camelus,ostrich
KAR_S1#B02#1#102,2017-12-11,18:55:58,28801905,28801905,KAR_S1_B02_R1_IMAG0261.JPG,2,28801905,28801905,ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,struthio camelus,ostrich
KAR_S1#B02#1#102,2017-12-11,18:55:58,28801905,28801905,KAR_S1_B02_R1_IMAG0262.JPG,3,28801905,28801905,ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,struthio camelus,ostrich
KAR_S1#B02#1#104,2017-12-12,19:22:08,28801910,28801910,KAR_S1_B02_R1_IMAG0264.JPG,1,28801910,28801910,ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,struthio camelus,ostrich
KAR_S1#B02#1#104,2017-12-12,19:22:08,28801910,28801910,KAR_S1_B02_R1_IMAG0265.JPG,2,28801910,28801910,ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,struthio camelus,ostrich
KAR_S1#B02#1#104,2017-12-12,19:22:08,28801910,28801910,KAR_S1_B02_R1_IMAG0266.JPG,3,28801910,28801910,ostrich,animalia,chordata,aves,struthioniformes,struthionidae,struthio,struthio camelus,ostrich
KAR_S1#B02#1#112,2017-12-18,07:28:20,28801939,28801939,KAR_S1_B02_R1_IMAG0284.JPG,1,28801939,28801939,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#112,2017-12-18,07:28:20,28801939,28801939,KAR_S1_B02_R1_IMAG0285.JPG,2,28801939,28801939,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#112,2017-12-18,07:28:20,28801939,28801939,KAR_S1_B02_R1_IMAG0286.JPG,3,28801939,28801939,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#113,2017-12-19,08:53:31,28801943,28801943,KAR_S1_B02_R1_IMAG0287.JPG,1,28801943,28801943,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#113,2017-12-19,08:53:31,28801943,28801943,KAR_S1_B02_R1_IMAG0288.JPG,2,28801943,28801943,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#113,2017-12-19,08:53:31,28801943,28801943,KAR_S1_B02_R1_IMAG0289.JPG,3,28801943,28801943,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#114,2017-12-20,07:04:52,28801947,28801947,KAR_S1_B02_R1_IMAG0290.JPG,1,28801947,28801947,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#114,2017-12-20,07:04:52,28801947,28801947,KAR_S1_B02_R1_IMAG0291.JPG,2,28801947,28801947,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#114,2017-12-20,07:04:52,28801947,28801947,KAR_S1_B02_R1_IMAG0292.JPG,3,28801947,28801947,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#115,2017-12-22,08:50:52,28801951,28801951,KAR_S1_B02_R1_IMAG0293.JPG,1,28801951,28801951,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#115,2017-12-22,08:50:52,28801951,28801951,KAR_S1_B02_R1_IMAG0294.JPG,2,28801951,28801951,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#115,2017-12-22,08:50:52,28801951,28801951,KAR_S1_B02_R1_IMAG0295.JPG,3,28801951,28801951,steenbok,animalia,chordata,mammalia,artiodactyla,bovidae,raphicerus,raphicerus campestris,steenbok
KAR_S1#B02#1#116,2017-12-23,19:34:22,28801955,28801955,KAR_S1_B02_R1_IMAG0296.JPG,1,28801955,28801955,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#116,2017-12-23,19:34:22,28801955,28801955,KAR_S1_B02_R1_IMAG0297.JPG,2,28801955,28801955,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#116,2017-12-23,19:34:22,28801955,28801955,KAR_S1_B02_R1_IMAG0298.JPG,3,28801955,28801955,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#117,2017-12-23,19:35:40,28801959,28801959,KAR_S1_B02_R1_IMAG0299.JPG,1,28801959,28801959,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#117,2017-12-23,19:35:40,28801959,28801959,KAR_S1_B02_R1_IMAG0300.JPG,2,28801959,28801959,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#117,2017-12-23,19:35:40,28801959,28801959,KAR_S1_B02_R1_IMAG0301.JPG,3,28801959,28801959,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#118,2017-12-24,05:32:04,28801962,28801962,KAR_S1_B02_R1_IMAG0302.JPG,1,28801962,28801962,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#118,2017-12-24,05:32:04,28801962,28801962,KAR_S1_B02_R1_IMAG0303.JPG,2,28801962,28801962,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#118,2017-12-24,05:32:04,28801962,28801962,KAR_S1_B02_R1_IMAG0304.JPG,3,28801962,28801962,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B02#1#119,2017-12-24,07:51:08,28801966,28801966,KAR_S1_B02_R1_IMAG0305.JPG,1,28801966,28801966,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#B02#1#119,2017-12-24,07:51:08,28801966,28801966,KAR_S1_B02_R1_IMAG0306.JPG,2,28801966,28801966,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#12,2017-10-06,10:52:58,28794795,28794795,KAR_S1_A02_R1_IMAG0030.JPG,1,28794795,28794795,blank,,,,,,,,
KAR_S1#A02#1#12,2017-10-06,10:52:58,28794795,28794795,KAR_S1_A02_R1_IMAG0031.JPG,2,28794795,28794795,blank,,,,,,,,
KAR_S1#A02#1#12,2017-10-06,10:52:58,28794795,28794795,KAR_S1_A02_R1_IMAG0032.JPG,3,28794795,28794795,blank,,,,,,,,
KAR_S1#A02#1#28,2017-10-14,15:16:57,28794811,28794811,KAR_S1_A02_R1_IMAG0072.JPG,1,28794811,28794811,blank,,,,,,,,
KAR_S1#A02#1#28,2017-10-14,15:16:57,28794811,28794811,KAR_S1_A02_R1_IMAG0073.JPG,2,28794811,28794811,blank,,,,,,,,
KAR_S1#A02#1#28,2017-10-14,15:16:57,28794811,28794811,KAR_S1_A02_R1_IMAG0074.JPG,3,28794811,28794811,blank,,,,,,,,
KAR_S1#A02#1#29,2017-10-16,17:07:39,28794812,28794812,KAR_S1_A02_R1_IMAG0075.JPG,1,28794812,28794812,blank,,,,,,,,
KAR_S1#A02#1#29,2017-10-16,17:07:39,28794812,28794812,KAR_S1_A02_R1_IMAG0076.JPG,2,28794812,28794812,blank,,,,,,,,
KAR_S1#A02#1#29,2017-10-16,17:07:39,28794812,28794812,KAR_S1_A02_R1_IMAG0077.JPG,3,28794812,28794812,blank,,,,,,,,
KAR_S1#A02#1#34,2017-10-21,06:24:36,28794817,28794817,KAR_S1_A02_R1_IMAG0086.JPG,1,28794817,28794817,blank,,,,,,,,
KAR_S1#A02#1#34,2017-10-21,06:24:36,28794817,28794817,KAR_S1_A02_R1_IMAG0087.JPG,2,28794817,28794817,blank,,,,,,,,
KAR_S1#A02#1#34,2017-10-21,06:24:36,28794817,28794817,KAR_S1_A02_R1_IMAG0088.JPG,3,28794817,28794817,blank,,,,,,,,
KAR_S1#A02#1#38,2017-10-22,13:19:42,28794821,28794821,KAR_S1_A02_R1_IMAG0092.JPG,1,28794821,28794821,blank,,,,,,,,
KAR_S1#A02#1#38,2017-10-22,13:19:42,28794821,28794821,KAR_S1_A02_R1_IMAG0093.JPG,2,28794821,28794821,blank,,,,,,,,
KAR_S1#A02#1#38,2017-10-22,13:19:42,28794821,28794821,KAR_S1_A02_R1_IMAG0094.JPG,3,28794821,28794821,blank,,,,,,,,
KAR_S1#A02#1#39,2017-10-22,13:23:53,28794822,28794822,KAR_S1_A02_R1_IMAG0095.JPG,1,28794822,28794822,blank,,,,,,,,
KAR_S1#A02#1#39,2017-10-22,13:23:53,28794822,28794822,KAR_S1_A02_R1_IMAG0096.JPG,2,28794822,28794822,blank,,,,,,,,
KAR_S1#A02#1#39,2017-10-22,13:23:53,28794822,28794822,KAR_S1_A02_R1_IMAG0097.JPG,3,28794822,28794822,blank,,,,,,,,
KAR_S1#A02#1#40,2017-10-23,16:56:03,28794823,28794823,KAR_S1_A02_R1_IMAG0098.JPG,1,28794823,28794823,blank,,,,,,,,
KAR_S1#A02#1#40,2017-10-23,16:56:03,28794823,28794823,KAR_S1_A02_R1_IMAG0099.JPG,2,28794823,28794823,blank,,,,,,,,
KAR_S1#A02#1#40,2017-10-23,16:56:03,28794823,28794823,KAR_S1_A02_R1_IMAG0100.JPG,3,28794823,28794823,blank,,,,,,,,
KAR_S1#A02#1#44,2017-10-25,16:26:33,28794827,28794827,KAR_S1_A02_R1_IMAG0110.JPG,1,28794827,28794827,blank,,,,,,,,
KAR_S1#A02#1#44,2017-10-25,16:26:33,28794827,28794827,KAR_S1_A02_R1_IMAG0111.JPG,2,28794827,28794827,blank,,,,,,,,
KAR_S1#A02#1#44,2017-10-25,16:26:33,28794827,28794827,KAR_S1_A02_R1_IMAG0112.JPG,3,28794827,28794827,blank,,,,,,,,
KAR_S1#A02#1#45,2017-10-27,09:49:21,28794828,28794828,KAR_S1_A02_R1_IMAG0113.JPG,1,28794828,28794828,blank,,,,,,,,
KAR_S1#A02#1#45,2017-10-27,09:49:21,28794828,28794828,KAR_S1_A02_R1_IMAG0114.JPG,2,28794828,28794828,blank,,,,,,,,
KAR_S1#A02#1#45,2017-10-27,09:49:21,28794828,28794828,KAR_S1_A02_R1_IMAG0115.JPG,3,28794828,28794828,blank,,,,,,,,
KAR_S1#A02#1#46,2017-10-27,15:39:17,28794829,28794829,KAR_S1_A02_R1_IMAG0116.JPG,1,28794829,28794829,blank,,,,,,,,
KAR_S1#A02#1#46,2017-10-27,15:39:17,28794829,28794829,KAR_S1_A02_R1_IMAG0117.JPG,2,28794829,28794829,blank,,,,,,,,
KAR_S1#A02#1#46,2017-10-27,15:39:17,28794829,28794829,KAR_S1_A02_R1_IMAG0118.JPG,3,28794829,28794829,blank,,,,,,,,
KAR_S1#A02#1#55,2017-11-09,18:13:15,28794838,28794838,KAR_S1_A02_R1_IMAG0131.JPG,1,28794838,28794838,blank,,,,,,,,
KAR_S1#A02#1#55,2017-11-09,18:13:15,28794838,28794838,KAR_S1_A02_R1_IMAG0132.JPG,2,28794838,28794838,blank,,,,,,,,
KAR_S1#A02#1#55,2017-11-09,18:13:15,28794838,28794838,KAR_S1_A02_R1_IMAG0133.JPG,3,28794838,28794838,blank,,,,,,,,
KAR_S1#A02#1#57,2017-11-18,08:56:27,28794840,28794840,KAR_S1_A02_R1_IMAG0137.JPG,1,28794840,28794840,blank,,,,,,,,
KAR_S1#A02#1#57,2017-11-18,08:56:27,28794840,28794840,KAR_S1_A02_R1_IMAG0138.JPG,2,28794840,28794840,blank,,,,,,,,
KAR_S1#A02#1#57,2017-11-18,08:56:27,28794840,28794840,KAR_S1_A02_R1_IMAG0139.JPG,3,28794840,28794840,blank,,,,,,,,
KAR_S1#A02#1#58,2017-11-18,12:08:23,28794841,28794841,KAR_S1_A02_R1_IMAG0140.JPG,1,28794841,28794841,blank,,,,,,,,
KAR_S1#A02#1#58,2017-11-18,12:08:23,28794841,28794841,KAR_S1_A02_R1_IMAG0141.JPG,2,28794841,28794841,blank,,,,,,,,
KAR_S1#A02#1#58,2017-11-18,12:08:23,28794841,28794841,KAR_S1_A02_R1_IMAG0142.JPG,3,28794841,28794841,blank,,,,,,,,
KAR_S1#A02#1#60,2017-11-20,17:38:19,28794843,28794843,KAR_S1_A02_R1_IMAG0144.JPG,1,28794843,28794843,blank,,,,,,,,
KAR_S1#A02#1#60,2017-11-20,17:38:19,28794843,28794843,KAR_S1_A02_R1_IMAG0145.JPG,2,28794843,28794843,blank,,,,,,,,
KAR_S1#A02#1#60,2017-11-20,17:38:19,28794843,28794843,KAR_S1_A02_R1_IMAG0146.JPG,3,28794843,28794843,blank,,,,,,,,
KAR_S1#A02#1#61,2017-11-22,08:33:05,28794844,28794844,KAR_S1_A02_R1_IMAG0147.JPG,1,28794844,28794844,blank,,,,,,,,
KAR_S1#A02#1#61,2017-11-22,08:33:05,28794844,28794844,KAR_S1_A02_R1_IMAG0148.JPG,2,28794844,28794844,blank,,,,,,,,
KAR_S1#A02#1#61,2017-11-22,08:33:05,28794844,28794844,KAR_S1_A02_R1_IMAG0149.JPG,3,28794844,28794844,blank,,,,,,,,
KAR_S1#A02#1#62,2017-11-26,14:11:31,28794845,28794845,KAR_S1_A02_R1_IMAG0150.JPG,1,28794845,28794845,blank,,,,,,,,
KAR_S1#A02#1#62,2017-11-26,14:11:31,28794845,28794845,KAR_S1_A02_R1_IMAG0151.JPG,2,28794845,28794845,blank,,,,,,,,
KAR_S1#A02#1#62,2017-11-26,14:11:31,28794845,28794845,KAR_S1_A02_R1_IMAG0152.JPG,3,28794845,28794845,blank,,,,,,,,
KAR_S1#A02#1#64,2017-11-29,15:02:50,28794847,28794847,KAR_S1_A02_R1_IMAG0156.JPG,1,28794847,28794847,blank,,,,,,,,
KAR_S1#A02#1#64,2017-11-29,15:02:50,28794847,28794847,KAR_S1_A02_R1_IMAG0157.JPG,2,28794847,28794847,blank,,,,,,,,
KAR_S1#A02#1#64,2017-11-29,15:02:50,28794847,28794847,KAR_S1_A02_R1_IMAG0158.JPG,3,28794847,28794847,blank,,,,,,,,
KAR_S1#A02#1#65,2017-11-30,13:28:01,28794848,28794848,KAR_S1_A02_R1_IMAG0159.JPG,1,28794848,28794848,blank,,,,,,,,
KAR_S1#A02#1#65,2017-11-30,13:28:01,28794848,28794848,KAR_S1_A02_R1_IMAG0160.JPG,2,28794848,28794848,blank,,,,,,,,
KAR_S1#A02#1#65,2017-11-30,13:28:01,28794848,28794848,KAR_S1_A02_R1_IMAG0161.JPG,3,28794848,28794848,blank,,,,,,,,
KAR_S1#A02#1#66,2017-11-30,13:30:37,28794849,28794849,KAR_S1_A02_R1_IMAG0162.JPG,1,28794849,28794849,blank,,,,,,,,
KAR_S1#A02#1#66,2017-11-30,13:30:37,28794849,28794849,KAR_S1_A02_R1_IMAG0163.JPG,2,28794849,28794849,blank,,,,,,,,
KAR_S1#A02#1#66,2017-11-30,13:30:37,28794849,28794849,KAR_S1_A02_R1_IMAG0164.JPG,3,28794849,28794849,blank,,,,,,,,
KAR_S1#A02#1#67,2017-12-01,13:51:38,28794850,28794850,KAR_S1_A02_R1_IMAG0165.JPG,1,28794850,28794850,blank,,,,,,,,
KAR_S1#A02#1#67,2017-12-01,13:51:38,28794850,28794850,KAR_S1_A02_R1_IMAG0166.JPG,2,28794850,28794850,blank,,,,,,,,
KAR_S1#A02#1#67,2017-12-01,13:51:38,28794850,28794850,KAR_S1_A02_R1_IMAG0167.JPG,3,28794850,28794850,blank,,,,,,,,
KAR_S1#A02#1#69,2017-12-02,14:39:48,28794852,28794852,KAR_S1_A02_R1_IMAG0171.JPG,1,28794852,28794852,blank,,,,,,,,
KAR_S1#A02#1#69,2017-12-02,14:39:48,28794852,28794852,KAR_S1_A02_R1_IMAG0172.JPG,2,28794852,28794852,blank,,,,,,,,
KAR_S1#A02#1#69,2017-12-02,14:39:48,28794852,28794852,KAR_S1_A02_R1_IMAG0173.JPG,3,28794852,28794852,blank,,,,,,,,
KAR_S1#A02#1#70,2017-12-02,14:40:48,28794853,28794853,KAR_S1_A02_R1_IMAG0174.JPG,1,28794853,28794853,blank,,,,,,,,
KAR_S1#A02#1#70,2017-12-02,14:40:48,28794853,28794853,KAR_S1_A02_R1_IMAG0175.JPG,2,28794853,28794853,blank,,,,,,,,
KAR_S1#A02#1#70,2017-12-02,14:40:48,28794853,28794853,KAR_S1_A02_R1_IMAG0176.JPG,3,28794853,28794853,blank,,,,,,,,
KAR_S1#A02#1#103,2017-12-09,18:25:24,28794886,28794886,KAR_S1_A02_R1_IMAG0267.JPG,1,28794886,28794886,blank,,,,,,,,
KAR_S1#A02#1#103,2017-12-09,18:25:24,28794886,28794886,KAR_S1_A02_R1_IMAG0268.JPG,2,28794886,28794886,blank,,,,,,,,
KAR_S1#A02#1#103,2017-12-09,18:25:24,28794886,28794886,KAR_S1_A02_R1_IMAG0269.JPG,3,28794886,28794886,blank,,,,,,,,
KAR_S1#A02#1#107,2017-12-10,12:33:46,28794890,28794890,KAR_S1_A02_R1_IMAG0273.JPG,1,28794890,28794890,blank,,,,,,,,
KAR_S1#A02#1#107,2017-12-10,12:33:46,28794890,28794890,KAR_S1_A02_R1_IMAG0274.JPG,2,28794890,28794890,blank,,,,,,,,
KAR_S1#A02#1#107,2017-12-10,12:33:46,28794890,28794890,KAR_S1_A02_R1_IMAG0275.JPG,3,28794890,28794890,blank,,,,,,,,
KAR_S1#A02#1#119,2017-12-16,16:09:43,28794902,28794902,KAR_S1_A02_R1_IMAG0309.JPG,1,28794902,28794902,blank,,,,,,,,
KAR_S1#A02#1#119,2017-12-16,16:09:43,28794902,28794902,KAR_S1_A02_R1_IMAG0310.JPG,2,28794902,28794902,blank,,,,,,,,
KAR_S1#A02#1#119,2017-12-16,16:09:43,28794902,28794902,KAR_S1_A02_R1_IMAG0311.JPG,3,28794902,28794902,blank,,,,,,,,
KAR_S1#A02#1#133,2017-12-27,14:10:50,28794916,28794916,KAR_S1_A02_R1_IMAG0351.JPG,1,28794916,28794916,blank,,,,,,,,
KAR_S1#A02#1#133,2017-12-27,14:10:50,28794916,28794916,KAR_S1_A02_R1_IMAG0352.JPG,2,28794916,28794916,blank,,,,,,,,
KAR_S1#A02#1#133,2017-12-27,14:10:50,28794916,28794916,KAR_S1_A02_R1_IMAG0353.JPG,3,28794916,28794916,blank,,,,,,,,
KAR_S1#A02#1#137,2017-12-29,13:54:14,28794920,28794920,KAR_S1_A02_R1_IMAG0363.JPG,1,28794920,28794920,blank,,,,,,,,
KAR_S1#A02#1#137,2017-12-29,13:54:14,28794920,28794920,KAR_S1_A02_R1_IMAG0364.JPG,2,28794920,28794920,blank,,,,,,,,
KAR_S1#A02#1#137,2017-12-29,13:54:14,28794920,28794920,KAR_S1_A02_R1_IMAG0365.JPG,3,28794920,28794920,blank,,,,,,,,
KAR_S1#A02#1#138,2017-12-29,13:55:22,28794921,28794921,KAR_S1_A02_R1_IMAG0366.JPG,1,28794921,28794921,blank,,,,,,,,
KAR_S1#A02#1#138,2017-12-29,13:55:22,28794921,28794921,KAR_S1_A02_R1_IMAG0367.JPG,2,28794921,28794921,blank,,,,,,,,
KAR_S1#A02#1#138,2017-12-29,13:55:22,28794921,28794921,KAR_S1_A02_R1_IMAG0368.JPG,3,28794921,28794921,blank,,,,,,,,
KAR_S1#A02#1#140,2017-12-30,13:29:05,28794923,28794923,KAR_S1_A02_R1_IMAG0372.JPG,1,28794923,28794923,blank,,,,,,,,
KAR_S1#A02#1#140,2017-12-30,13:29:05,28794923,28794923,KAR_S1_A02_R1_IMAG0373.JPG,2,28794923,28794923,blank,,,,,,,,
